tic_id,candidate_number,period,t0,duration_days,duration_hours,depth,depth_ppm,snr,n_transits,bls_power,tls_sde,bls_fap,tier,snr_category,TIC_ID,r_star,t_eff,crowdsap,stellar_activity_flag,vetting_passed,hard_rejection_cause,batman_fit,multiplicity_boost_applied,notes,class_label,confidence_planet,confidence_eb,confidence_blend,confidence_other,period_days,period_err,T0_btjd,T0_err,duration_err,depth_err,sde,Rp_Rs,Rp_Rs_err,a_Rs,a_Rs_err,impact_param,r_planet_earth,r_planet_err,orbital_distance_AU,t_eq_kelvin,odd_even_sigma,secondary_sigma,centroid_shift_arcsec,duration_ratio,flat_bottom_ratio
29546586,1,12.360279,1330.358940,0.075000,1.800000,0.001908,1908.122332,16.736348,2,159.330538,4.177811,1.000000,unvetted,high,29546586,1.686010,5222.200195,0.996090,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29546586,3,10.568991,1332.873940,0.075000,1.800000,0.002091,2091.088936,16.700193,2,148.551434,4.085447,1.000000,unvetted,high,29546586,1.686010,5222.200195,0.996090,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29287204,5,5.783342,1325.789620,0.095888,2.301307,0.002098,2098.481433,16.663197,5,256.928418,10.056617,1.000000,unvetted,high,29287204,0.789437,5302.000000,0.965954,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
30403921,2,10.690940,1327.739990,0.110625,2.655000,0.000807,807.175145,16.624458,3,281.053515,9.862671,1.000000,unvetted,high,30403921,1.148500,6344.000000,0.988894,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29636302,1,9.913513,1333.988234,0.070358,1.688586,0.007422,7422.395314,16.567676,2,98.222709,6.209833,1.000000,unvetted,high,29636302,0.439485,3540.000000,0.989097,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29671923,3,0.583954,1325.364570,0.054458,1.306993,0.014503,14503.057947,16.472952,48,562.559532,15.788939,1.000000,unvetted,high,29671923,0.290000,5778.000000,0.548848,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29498496,4,9.518867,1334.006420,0.062720,1.505276,0.012928,12928.032907,16.472264,2,299.186334,11.742194,1.000000,unvetted,high,29498496,0.417156,3416.000000,0.800880,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29493050,1,12.917719,1330.005164,0.057500,1.380000,0.001859,1858.941660,16.455618,2,150.931914,4.674775,1.000000,unvetted,high,29493050,1.055320,5915.000000,0.931578,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29430495,1,5.027377,1329.063623,0.037693,0.904632,0.002085,2085.114023,16.381461,5,176.532187,9.198006,1.000000,unvetted,high,29430495,0.904083,6253.200195,0.997004,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
30312711,4,1.127024,1326.350847,0.055000,1.320000,0.004503,4503.079464,16.318557,24,152.635461,0.000000,1.000000,unvetted,high,30312711,1.000000,5778.000000,0.291189,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
25230545,3,2.872320,1325.951173,0.075000,1.800000,0.000383,382.962551,16.269418,9,193.711541,0.000000,1.000000,unvetted,high,25230545,10.844100,4827.000000,0.995339,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
25230545,5,3.241145,1326.418673,0.075000,1.800000,0.000428,427.566666,16.247370,8,188.947583,0.000000,1.000000,unvetted,high,25230545,10.844100,4827.000000,0.995339,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
25245570,2,12.868375,1337.765906,0.085461,2.051052,0.047595,47594.612437,16.140398,2,102.339661,6.186404,1.000000,unvetted,high,25245570,0.180000,31000.000000,0.506372,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29495621,3,1.746345,1326.061450,0.075000,1.800000,0.000203,202.798456,16.105903,15,1536.401436,0.000000,1.000000,unvetted,high,29495621,1.181820,6270.000000,0.999666,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
30038422,1,3.745353,1327.688001,0.242558,5.821384,0.002462,2462.020459,16.088806,7,63.739263,6.925499,1.000000,unvetted,high,30038422,1.000000,5778.000000,0.803713,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
24750915,1,2.247153,1325.885344,0.075000,1.800000,0.000389,388.876413,16.058059,12,200.341682,0.000000,1.000000,unvetted,high,24750915,10.458600,4958.000000,0.996084,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
24292848,3,11.599868,1325.338902,0.075000,1.800000,0.000681,681.245487,16.025913,2,302.400407,4.124965,1.000000,unvetted,high,24292848,0.909791,6032.700195,0.957286,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29821374,1,12.220815,1331.876935,0.058483,1.403589,0.090242,90241.628735,16.006737,2,75.178203,13.386094,1.000000,unvetted,high,29821374,0.147000,50000.000000,0.812525,True,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29640672,1,11.482236,1332.878903,0.075000,1.800000,0.001018,1018.243638,15.875000,2,158.589967,3.495552,1.000000,unvetted,high,29640672,1.762590,6865.000000,0.989292,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29753876,1,10.695122,1332.346415,0.070000,1.680000,0.015908,15907.685167,15.839863,2,114.076632,4.742010,1.000000,unvetted,high,29753876,0.285968,3188.000000,0.974827,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29861601,1,10.650539,1332.553883,0.075000,1.800000,0.000862,862.191140,15.768653,2,145.410947,4.798722,1.000000,unvetted,high,29861601,1.033470,5412.000000,0.996731,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
24706893,3,0.609075,1325.382848,0.075000,1.800000,0.000177,177.395024,15.705615,45,227.289677,0.000000,1.000000,unvetted,high,24706893,8.741760,4659.000000,0.993285,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29546586,2,11.136451,1332.862690,0.052500,1.260000,0.002135,2135.140967,15.638297,2,138.123110,3.965379,1.000000,unvetted,high,29546586,1.686010,5222.200195,0.996090,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29547433,4,11.507011,1331.607966,0.112853,2.708466,0.000905,905.180963,15.638078,2,100.353670,5.111890,1.000000,unvetted,high,29547433,1.148800,5928.000000,0.989937,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29499461,2,11.791377,1332.543921,0.055000,1.320000,0.001213,1212.549592,15.628806,2,150.678638,4.464133,1.000000,unvetted,high,29499461,1.904540,6399.000000,0.986166,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29431427,1,12.733421,1331.677676,0.072500,1.740000,0.000721,721.156426,15.621313,2,136.769798,4.405625,1.000000,unvetted,high,29431427,1.466950,6075.000000,0.999485,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29493969,2,10.852881,1332.383688,0.058100,1.394407,0.002547,2547.263644,15.549544,2,184.240556,6.621241,1.000000,unvetted,high,29493969,1.121430,6331.000000,0.998256,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
24704388,1,2.758953,1326.005367,0.075000,1.800000,0.000461,461.092148,15.546664,10,185.372470,0.000000,1.000000,unvetted,high,24704388,8.011480,4691.250000,0.996182,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29348570,1,10.970232,1332.933939,0.075000,1.800000,0.000527,527.497955,15.543393,2,139.041682,4.036776,1.000000,unvetted,high,29348570,2.208130,6110.000000,0.999760,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29499461,1,11.634808,1332.543921,0.055000,1.320000,0.000840,840.482332,15.310465,2,149.832149,4.978735,1.000000,unvetted,high,29499461,1.904540,6399.000000,0.986166,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
24695711,4,4.927453,1327.692886,0.075000,1.800000,0.000454,454.183580,15.286658,5,204.461749,0.000000,1.000000,unvetted,high,24695711,10.715300,4977.000000,0.997156,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29493969,1,11.656212,1332.372658,0.047500,1.140000,0.002238,2238.275029,15.251838,2,153.035262,3.847297,1.000000,unvetted,high,29493969,1.121430,6331.000000,0.998256,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29189207,4,3.090932,1325.588936,0.075000,1.800000,0.000652,652.210202,15.250980,8,170.281707,0.000000,1.000000,unvetted,high,29189207,6.440840,6046.000000,0.996684,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
25155698,3,0.981241,1325.656139,0.075000,1.800000,0.000209,209.094159,15.188281,28,159.210236,0.000000,1.000000,unvetted,high,25155698,9.975870,4870.000000,0.996180,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29671923,2,0.584170,1325.394083,0.056041,1.344993,0.015086,15086.446587,15.186881,48,653.416689,12.688352,1.000000,unvetted,high,29671923,0.290000,5778.000000,0.548848,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29825183,2,11.198027,1333.262648,0.067500,1.620000,0.002838,2838.428685,15.160873,2,127.436622,3.566120,1.000000,unvetted,high,29825183,2.567320,5046.000000,0.958251,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29543294,3,5.849469,1325.646425,0.053867,1.292801,0.003301,3301.373265,15.153264,5,118.037945,10.575649,1.000000,unvetted,high,29543294,0.540183,3696.000000,0.995872,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29755993,5,9.507873,1326.521515,0.332989,7.991737,0.000173,173.256151,15.145784,3,72.777952,5.004207,1.000000,unvetted,high,29755993,1.000000,6484.000000,0.996828,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
25155698,2,0.905767,1326.184194,0.075000,1.800000,0.000201,201.420977,15.091518,30,161.106720,0.000000,1.000000,unvetted,high,25155698,9.975870,4870.000000,0.996180,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
24706893,4,1.890597,1326.355348,0.075000,1.800000,0.000334,334.152949,15.069747,14,207.177813,0.000000,1.000000,unvetted,high,24706893,8.741760,4659.000000,0.993285,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29499461,3,11.134590,1332.543921,0.055000,1.320000,0.001146,1145.582161,15.043284,2,137.548224,4.506395,1.000000,unvetted,high,29499461,1.904540,6399.000000,0.986166,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29493969,4,11.051183,1332.385158,0.042500,1.020000,0.003261,3260.774029,15.029925,2,130.430696,4.597850,1.000000,unvetted,high,29493969,1.121430,6331.000000,0.998256,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29825183,4,12.020144,1331.012648,0.042500,1.020000,0.004937,4937.144523,15.008009,2,115.980907,4.432448,1.000000,unvetted,high,29825183,2.567320,5046.000000,0.958251,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29780677,1,1.224817,1325.754125,0.075000,1.800000,0.003494,3493.603949,15.001015,22,112.232053,0.000000,1.000000,unvetted,high,29780677,0.137092,2849.000000,0.950148,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29842113,1,11.449667,1331.428864,0.035000,0.840000,0.001397,1397.027727,14.963534,2,168.199302,4.485324,1.000000,unvetted,high,29842113,1.164410,6473.799805,0.977506,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29830830,1,9.347712,1330.429824,0.236453,5.674876,0.001921,1920.863783,14.956159,3,87.680533,6.400131,1.000000,unvetted,high,29830830,0.687660,3608.000000,0.993924,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29825183,1,12.470225,1331.010148,0.047500,1.140000,0.003424,3423.877406,14.952288,2,128.559739,3.394570,1.000000,unvetted,high,29825183,2.567320,5046.000000,0.958251,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29781099,1,1.436721,1326.331548,0.075000,1.800000,0.000194,194.168672,14.949909,19,135.724834,4.853430,1.000000,unvetted,high,29781099,2.308330,8214.000000,0.937365,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29495621,4,2.953598,1328.051450,0.075000,1.800000,0.000245,244.800637,14.822929,9,1293.937977,0.000000,1.000000,unvetted,high,29495621,1.181820,6270.000000,0.999666,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29430569,5,10.670976,1332.319340,0.151100,3.626401,0.014623,14623.184589,14.813778,2,77.004740,9.715648,1.000000,unvetted,high,29430569,0.243184,3055.000000,0.985991,True,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29545491,1,10.065382,1325.998991,0.083221,1.997298,0.000983,982.667469,14.692975,3,95.745835,6.323618,1.000000,unvetted,high,29545491,0.800274,5103.000000,0.988866,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110048,4,9.504001,1330.416211,0.138969,3.335252,0.001972,1971.558129,14.677976,3,153.423461,14.816595,1.000000,unvetted,high,30110048,1.000000,5778.000000,0.714310,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29495621,5,2.137287,1327.333950,0.075000,1.800000,0.000202,202.411517,14.673157,12,1282.517665,0.000000,1.000000,unvetted,high,29495621,1.181820,6270.000000,0.999666,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
31181554,1,5.017180,1328.054952,0.072500,1.740000,0.003021,3021.261069,14.653977,5,123.628106,3.603003,1.000000,unvetted,high,31181554,1.000000,5778.000000,0.887297,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29579897,1,12.680342,1331.796431,0.060000,1.440000,0.001110,1110.082624,14.645435,2,126.857609,3.867541,1.000000,unvetted,high,29579897,1.749860,6492.500000,0.997544,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29716978,3,11.303299,1331.936399,0.075000,1.800000,0.001484,1483.623665,14.628054,2,128.547578,4.859828,1.000000,unvetted,high,29716978,1.589960,6360.000000,0.996545,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29753876,2,11.267646,1332.343538,0.052897,1.269518,0.024564,24564.172689,14.604499,2,153.148455,13.221129,1.000000,unvetted,high,29753876,0.285968,3188.000000,0.974827,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29753099,3,10.964735,1332.627643,0.057500,1.380000,0.001140,1140.134103,14.486180,2,120.250097,4.185345,1.000000,unvetted,high,29753099,1.260440,5674.000000,0.978196,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
24292848,4,4.178996,1328.476403,0.075000,1.800000,0.000410,409.622973,14.458000,6,241.068936,4.326117,1.000000,unvetted,high,24292848,0.909791,6032.700195,0.957286,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29716978,4,11.113948,1331.935280,0.092513,2.220312,0.001700,1700.428337,14.355290,2,145.960538,6.233907,1.000000,unvetted,high,29716978,1.589960,6360.000000,0.996545,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29579897,2,12.395439,1331.797681,0.052500,1.260000,0.001607,1606.830186,14.320148,2,116.490928,4.049313,1.000000,unvetted,high,29579897,1.749860,6492.500000,0.997544,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29758639,4,9.506625,1334.241383,0.025000,0.600000,0.001273,1273.272444,14.318032,2,115.378902,4.012687,1.000000,unvetted,high,29758639,1.155210,6319.950195,0.996395,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
24706359,2,1.498544,1325.312271,0.144158,3.459800,0.000237,237.262969,14.271229,19,141.856829,13.277513,1.000000,unvetted,high,24706359,1.018920,5478.000000,0.990950,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
25245570,1,12.778338,1338.051453,0.058645,1.407492,0.049774,49773.993140,14.213846,2,116.302624,6.107587,1.000000,unvetted,high,25245570,0.180000,31000.000000,0.506372,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29781099,2,1.439000,1326.400011,0.152246,3.653915,0.000140,139.719842,14.160868,19,102.410975,5.223206,1.000000,unvetted,high,29781099,2.308330,8214.000000,0.937365,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
30313007,3,9.536845,1331.619145,0.341089,8.186128,0.002695,2694.563555,14.055810,3,59.679849,6.503846,1.000000,unvetted,high,30313007,1.000000,5778.000000,0.765878,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
24695017,3,12.118160,1337.265508,1.043618,25.046820,0.000194,194.134545,13.859857,2,93.492097,7.836958,1.000000,unvetted,high,24695017,0.778876,5176.000000,0.997777,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29475080,3,7.030258,1329.056781,0.067966,1.631189,0.000683,683.293364,13.852898,4,99.031842,5.096905,1.000000,unvetted,high,29475080,2.567750,5047.000000,0.995393,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
31408736,1,5.541620,1326.633249,0.075000,1.800000,0.000421,420.537368,13.850960,5,140.604212,0.000000,1.000000,unvetted,high,31408736,8.046090,4845.100098,0.990281,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
30312722,1,8.078556,1330.532332,0.198358,4.760587,0.003396,3395.834388,13.850637,3,85.073820,5.489417,1.000000,unvetted,high,30312722,1.000000,5778.000000,0.368407,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29543294,4,12.309747,1331.516793,0.121686,2.920461,0.003011,3011.265290,13.817757,2,100.523733,14.409747,1.000000,unvetted,high,29543294,0.540183,3696.000000,0.995872,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29753099,5,10.634534,1332.628893,0.055000,1.320000,0.001518,1517.763819,13.694040,2,101.897394,4.904928,1.000000,unvetted,high,29753099,1.260440,5674.000000,0.978196,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
31635050,2,0.586722,1325.450166,0.056462,1.355097,0.001692,1692.410186,13.649298,48,162.714557,10.644616,1.000000,unvetted,high,31635050,0.529357,3585.000000,0.938282,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
30186108,4,1.686693,1325.825013,0.072500,1.740000,0.004961,4961.099875,13.628477,16,102.468510,0.000000,1.000000,unvetted,high,30186108,0.290664,3125.000000,0.895477,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29475080,2,10.733300,1332.994841,0.057777,1.386659,0.001489,1489.177300,13.575784,2,174.671543,5.471653,1.000000,unvetted,high,29475080,2.567750,5047.000000,0.995393,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29758639,2,10.100544,1334.202351,0.058047,1.393123,0.000731,731.027577,13.535954,2,177.896397,7.077154,1.000000,unvetted,high,29758639,1.155210,6319.950195,0.996395,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
24750915,2,3.359698,1328.092844,0.075000,1.800000,0.000432,432.481088,13.489936,8,140.312358,0.000000,1.000000,unvetted,high,24750915,10.458600,4958.000000,0.996084,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
24750915,4,0.992785,1326.042844,0.075000,1.800000,0.000225,225.064932,13.486142,28,137.898195,0.000000,1.000000,unvetted,high,24750915,10.458600,4958.000000,0.996084,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29430569,2,12.612722,1329.948907,0.060000,1.440000,0.021412,21411.600349,13.485555,2,89.290094,4.450437,1.000000,unvetted,high,29430569,0.243184,3055.000000,0.985991,True,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
25351345,5,2.505379,1325.613641,0.075000,1.800000,0.000360,360.200813,13.468039,11,120.107262,0.000000,1.000000,unvetted,high,25351345,10.894400,4902.000000,0.998213,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110048,5,12.963125,1335.395075,0.075000,1.800000,0.003264,3264.177464,13.450315,2,137.302548,0.000000,1.000000,unvetted,high,30110048,1.000000,5778.000000,0.714310,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
25247445,1,8.042431,1328.958666,0.065000,1.560000,0.000452,452.336912,13.341070,3,113.892233,0.000000,1.000000,unvetted,high,25247445,6.887070,4797.500000,0.995376,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29837160,2,9.430599,1334.337893,0.063509,1.524216,0.002662,2661.939184,13.313711,2,195.522966,8.769599,1.000000,unvetted,high,29837160,1.174340,5677.000000,0.971637,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29779873,2,5.262400,1326.386205,0.198266,4.758387,0.003847,3847.202778,13.307551,6,86.635929,16.135115,1.000000,unvetted,high,29779873,1.000000,5778.000000,0.550184,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
30268695,5,10.429817,1328.963877,0.480992,11.543817,0.002149,2149.093558,13.272890,3,70.756409,16.535044,1.000000,unvetted,high,30268695,1.000000,5778.000000,0.746684,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
31105740,4,8.613919,1327.116064,0.149248,3.581948,0.003768,3768.469293,13.260084,4,106.889714,44.304184,1.000000,unvetted,high,31105740,1.000000,5778.000000,0.771829,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29837160,3,9.650668,1334.323898,0.060000,1.440000,0.002874,2874.424509,13.236202,2,90.675313,4.926062,1.000000,unvetted,high,29837160,1.174340,5677.000000,0.971637,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
30403921,5,12.324920,1327.433302,0.130579,3.133905,0.000428,427.951385,13.227730,3,167.459689,10.114066,1.000000,unvetted,high,30403921,1.148500,6344.000000,0.988894,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
31408736,2,0.651284,1325.918249,0.075000,1.800000,0.000133,133.220496,13.190477,42,127.250349,0.000000,1.000000,unvetted,high,31408736,8.046090,4845.100098,0.990281,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29579897,3,8.938185,1331.796431,0.045000,1.080000,0.001183,1183.210216,13.175708,3,105.242876,4.707681,1.000000,unvetted,high,29579897,1.749860,6492.500000,0.997544,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
24704388,5,0.731971,1325.435367,0.075000,1.800000,0.000201,201.142868,13.156166,38,128.559267,0.000000,1.000000,unvetted,high,24704388,8.011480,4691.250000,0.996182,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29639766,1,1.930810,1326.626538,0.216404,5.193690,0.000145,144.881760,13.152006,14,55.008501,5.339185,1.000000,unvetted,high,29639766,2.594680,6593.000000,0.988149,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29825852,1,10.477558,1332.297625,0.067500,1.620000,0.001521,1521.196095,13.133106,2,83.389635,4.740627,1.000000,unvetted,high,29825852,2.707580,5455.000000,0.955642,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29822192,4,3.881482,1328.578929,0.075000,1.800000,0.000389,388.952075,13.129849,7,110.949954,0.000000,1.000000,unvetted,high,29822192,11.213900,4807.000000,0.989953,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
30312711,5,1.937286,1326.253347,0.075000,1.800000,0.003679,3678.992916,13.128096,14,97.321183,0.000000,1.000000,unvetted,high,30312711,1.000000,5778.000000,0.291189,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29984014,2,6.053347,1325.379261,0.187536,4.500874,0.001129,1129.156295,13.099645,5,91.785701,10.078517,1.000000,unvetted,high,29984014,1.000000,5778.000000,0.676616,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29822192,5,2.548445,1327.491429,0.075000,1.800000,0.000333,332.604445,13.060577,10,108.095257,0.000000,1.000000,unvetted,high,29822192,11.213900,4807.000000,0.989953,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
25285075,2,8.743743,1325.763248,0.184287,4.422884,0.000173,172.924792,12.831161,4,96.178673,7.040258,1.000000,unvetted,high,25285075,1.000000,6505.000000,0.978570,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
31508240,1,7.063228,1326.971061,0.075000,1.800000,0.000424,423.897409,12.792682,3,118.404116,0.000000,1.000000,unvetted,high,31508240,7.215060,5277.000000,0.985804,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
24705603,4,8.586841,1330.311485,0.070000,1.680000,0.005467,5466.627848,12.788112,3,157.726739,4.999576,1.000000,unvetted,high,24705603,0.755353,5115.000000,0.999427,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29758639,5,10.267850,1332.908883,0.060000,1.440000,0.000500,500.423048,12.734114,2,95.263380,3.813190,1.000000,unvetted,high,29758639,1.155210,6319.950195,0.996395,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29821374,2,10.865868,1333.706626,0.085234,2.045607,0.060072,60071.652106,12.686549,2,41.159587,5.752543,1.000000,unvetted,high,29821374,0.147000,50000.000000,0.812525,True,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
30268695,2,8.536770,1331.341326,0.075000,1.800000,0.004611,4610.654081,12.685821,3,100.866701,4.837391,1.000000,unvetted,high,30268695,1.000000,5778.000000,0.746684,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
24695017,5,7.050258,1332.017312,0.025000,0.600000,0.001568,1568.050313,12.680341,3,96.713312,0.000000,1.000000,unvetted,high,24695017,0.778876,5176.000000,0.997777,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29755072,1,7.927690,1331.606439,0.075000,1.800000,0.000422,422.439318,12.678141,3,106.559684,4.395288,1.000000,unvetted,high,29755072,3.229480,8033.000000,0.990891,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29717176,1,7.131365,1329.138099,0.062524,1.500578,0.001189,1188.998800,12.668989,4,156.322574,5.790916,1.000000,unvetted,high,29717176,1.199350,5399.000000,0.994251,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
29717216,1,11.728498,1331.920155,0.072500,1.740000,0.001705,1704.977199,12.644150,2,83.958459,4.628393,1.000000,unvetted,high,29717216,0.786865,4710.000000,0.948741,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
24231627,5,5.601680,1327.918092,0.436239,10.469727,0.000394,394.057165,12.606403,5,105.058380,8.634107,1.000000,unvetted,high,24231627,1.112500,6211.000000,0.994107,False,True,NONE,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
