TIC_ID,candidate_number,depth,period,duration,snr,n_transit,flat_bottom_ratio,ingress_symmetry,odd_even_sigma,secondary_depth_ratio,impact_param_proxy,chi2_ratio,oot_rms,centroid_shift,r_star,t_eff,crowdsap,r_planet_earth,t_eq,duration_ratio
25285374,2,0.0003289230419753416,5.759696150534118,1.6800000000000002,7.862318296075598,4.0,0.5761927221377922,0.7976227944971555,2.5890871391554313,0.20778854871701333,0.9848540995721797,1.0448919841798878,0.0005926891408071715,,4.22082996,5213.0,0.9945271,8.349764157912482,1568.0032454761995,0.17338512783935958
25285374,3,0.0001716711754764585,1.5972740941473706,1.44,7.763973788218447,17.0,0.02674769803680611,-0.04835805193294358,0.5480530817899951,0.13850483164628508,0.975776938024475,1.0500636954250018,0.0005929616213284213,,4.22082996,5213.0,0.9945271,6.032200249200313,2404.4753672627153,0.21876783863168717
25285374,4,0.0005512103966931601,11.186806016891644,1.1400000000000001,7.697314008139238,2.0,,,,0.0,0.9955009714303613,1.0315003499871718,0.0005923123195966252,,4.22082996,5213.0,0.9945271,10.80900605276705,1256.7380929657006,0.09475133709455986
25285374,5,0.0003599798455780815,8.64731335409879,1.32,7.614809317745697,3.0,0.6,-0.9887122780943769,,0.12218971452546584,0.9928485146780769,1.01941133777284,0.0005931280004048823,,4.22082996,5213.0,0.9945271,8.735065240107522,1369.366658253076,0.11938101566638011
25299762,1,0.00039209150086278095,10.981236137257685,1.7999999999999998,17.50247456716995,2.0,0.6,0.07115368475654216,,0.05118652467897049,0.9999067024324347,1.0977440395867795,0.0002837388158392431,,78.09059906,3559.0,0.99989516,168.66371890171732,2597.907249367923,0.0136596643697582
25299762,2,0.00043692464677851,10.902619936769383,1.7999999999999998,15.920558549352405,2.0,0.6,-0.06963748032010086,,0.020596415438303164,0.9999053520243492,1.0414421357878991,0.00028510661337284533,,78.09059906,3559.0,0.99989516,178.04559348233644,2604.1365976827014,0.013758160962221648
25299762,3,0.00026693039920388557,9.192645661406143,1.7999999999999998,13.833329523285284,3.0,0.6089949766940778,0.3001689778029596,,0.0,0.9998668625012869,1.0367175021514647,0.0002855068153313309,,78.09059906,3559.0,0.99989516,139.16402322871207,2756.5161753258494,0.01631739169820839
25299762,4,0.0003828515002455792,9.913809257981331,0.96,12.486782534597108,2.0,,,,0.0,0.9999674406346544,1.0399593883111131,0.0002850792827731425,,78.09059906,3559.0,0.99989516,166.66451174280922,2687.9872170718213,0.008069552068050354
25299762,5,0.0002481009777824585,10.162028169780013,1.7999999999999998,10.172573689945477,2.0,0.5868958705898998,0.8111666095267389,,0.0,0.9998910529709427,1.028003781135104,0.00028573140618287564,,78.09059906,3559.0,0.99989516,134.1659146290053,2665.920865879246,0.014760832925662631
25350747,1,0.000425756315674041,10.860800703015311,1.5,7.62552231609709,2.0,0.6,0.8091677572384472,,0.05784039300037706,0.999857388910196,1.0431021054580663,0.0006243623785144985,,46.32049942,3711.0,0.99544835,104.25166168533417,2237.1758982356187,0.016887919992853308
25351345,1,0.000649715841133014,8.909854104573085,1.7999999999999998,14.71080253321065,3.0,0.6058806928607651,-0.5442982870772581,,0.0,0.9969174362131791,1.0842157351405606,0.0005604360702352324,,10.89439964,4902.0,0.99821329,30.289648503561548,1814.2497185579166,0.07845779358446199
25351345,2,0.00016926290882171536,0.535454104236924,1.7999999999999998,15.220071659713106,51.0,0.9234648734814457,-0.08452054065319485,0.8487440407144583,0.18341041764586372,0.9599603070449382,1.3865603619863327,0.0005624151204033261,,10.89439964,4902.0,0.99821329,15.460139408718621,4631.7649435034555,0.2801360542632596
